Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Type
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,37:52.9,37:52.9,1622120000000000.0,36487,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,37:53.7,37:58.7,1622120000000000.0,4960936,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,37:54.5,37:59.2,1622120000000000.0,4713873,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7407:7:707,0,fe80::212:7408:8:808,0,37:54.9,37:54.9,1622120000000000.0,0,"{'00:12:74:08:00:08:08:08', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,37:55.1,37:55.2,1622120000000000.0,36239,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,37:55.6,38:00.3,1622120000000000.0,4641318,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,37:55.9,37:55.9,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,37:56.1,37:56.1,1622120000000000.0,11592,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,37:56.9,37:56.9,1622120000000000.0,29213,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,37:57.0,38:02.0,1622120000000000.0,4960938,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7402:2:202,0,ff02::1a,0,37:57.7,37:57.7,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,37:58.1,37:58.1,1622120000000000.0,26096,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,37:58.1,38:02.0,1622120000000000.0,3958937,set(),Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,37:59.7,38:04.2,1622120000000000.0,4492188,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,38:00.3,38:00.4,1622120000000000.0,25857,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,38:01.2,38:05.7,1622120000000000.0,4552968,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,38:01.4,38:01.4,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,38:02.0,38:02.0,1622120000000000.0,79209,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,38:03.6,38:08.3,1622120000000000.0,4701788,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,38:03.6,38:08.3,1622120000000000.0,4701820,set(),Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,38:03.7,38:08.2,1622120000000000.0,4510745,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,38:04.3,38:04.3,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,38:05.4,38:05.4,1622120000000000.0,47569,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,38:05.8,38:10.5,1622120000000000.0,4708114,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,38:06.3,38:06.3,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,38:07.0,38:11.8,1622120000000000.0,4765625,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,38:07.3,38:07.3,1622120000000000.0,24361,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,38:09.2,38:09.2,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,38:09.2,38:13.7,1622120000000000.0,4423802,set(),Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,38:10.3,38:10.3,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,38:10.5,38:10.5,1622120000000000.0,31943,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,38:11.0,38:11.0,1622120000000000.0,16451,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,38:12.0,38:16.6,1622120000000000.0,4528240,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,38:12.5,38:12.6,1622120000000000.0,52650,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,38:12.8,38:17.3,1622120000000000.0,4506362,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,38:13.6,38:13.7,1622120000000000.0,31604,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7406:6:606,0,fe80::212:740b:b:b0b,0,38:14.3,38:14.3,1622120000000000.0,0,"{'00:12:74:06:00:06:06:06', '00:12:74:0b:00:0b:0b:0b'}",Normal
WPAN,0,0,0,0,38:14.3,38:19.3,1622120000000000.0,4985628,set(),Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,38:14.7,38:14.7,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,38:15.0,38:19.5,1622120000000000.0,4520611,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,38:15.8,38:15.8,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,38:15.8,38:15.9,1622120000000000.0,42713,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,38:16.3,38:16.4,1622120000000000.0,37328,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,38:17.7,38:17.7,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,38:18.0,38:22.8,1622120000000000.0,4735300,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7401:1:101,0,ff02::1a,0,38:19.2,38:19.2,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,38:19.3,38:19.4,1622120000000000.0,55041,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,38:19.4,38:23.4,1622120000000000.0,3994503,set(),Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,38:20.3,38:25.1,1622120000000000.0,4765625,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,38:21.0,38:21.1,1622120000000000.0,39755,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,38:21.4,38:21.4,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,38:21.4,38:21.4,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,38:22.2,38:22.3,1622120000000000.0,37328,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,38:23.0,38:23.0,1622120000000000.0,33909,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,38:23.2,38:23.2,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
ICMPv6,fe80::212:7404:4:404,0,fe80::212:7408:8:808,0,38:23.4,38:23.4,1622120000000000.0,0,"{'00:12:74:08:00:08:08:08', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,38:24.5,38:24.5,1622120000000000.0,31605,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,38:24.5,38:29.0,1622120000000000.0,4477985,set(),Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,38:24.9,38:25.0,1622120000000000.0,25850,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,38:26.5,38:31.2,1622120000000000.0,4706776,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,38:26.9,38:31.1,1622120000000000.0,4167124,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,38:27.2,38:31.7,1622120000000000.0,4508733,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,38:27.2,38:27.2,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,38:28.1,38:28.2,1622120000000000.0,57347,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,38:28.2,38:28.2,1622120000000000.0,21702,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,38:28.5,38:32.9,1622120000000000.0,4406250,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
ICMPv6,fe80::212:7403:3:303,0,fe80::212:7407:7:707,0,38:29.0,38:29.0,1622120000000000.0,0,"{'00:12:74:03:00:03:03:03', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,38:29.8,38:34.7,1622120000000000.0,4898791,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,38:29.8,38:34.7,1622120000000000.0,4898791,set(),Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,38:30.6,38:30.7,1622120000000000.0,41475,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,38:31.1,38:31.1,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,38:33.1,38:37.5,1622120000000000.0,4460937,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,38:33.4,38:38.3,1622120000000000.0,4862032,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,38:34.0,38:34.1,1622120000000000.0,45140,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,38:35.7,38:40.2,1622120000000000.0,4519273,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
WPAN,0,0,0,0,38:35.7,38:40.2,1622120000000000.0,4519273,set(),Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,38:35.8,38:35.9,1622120000000000.0,33662,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,38:36.6,38:36.6,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,38:36.9,38:41.8,1622120000000000.0,4953110,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,38:37.1,38:37.2,1622120000000000.0,29213,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,38:37.9,38:42.3,1622120000000000.0,4398471,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,38:38.8,38:38.8,1622120000000000.0,55042,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,38:39.5,38:43.7,1622120000000000.0,4224826,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,38:41.1,38:46.0,1622120000000000.0,4885224,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,38:41.1,38:46.0,1622120000000000.0,4885223,set(),Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,38:41.8,38:46.4,1622120000000000.0,4546874,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,38:42.4,38:42.5,1622120000000000.0,33909,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,38:42.5,38:42.5,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,38:42.8,38:42.9,1622120000000000.0,37025,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:740a:a:a0a,0,ff02::1a,0,38:43.2,38:43.2,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:0a:00:0a:0a:0a'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,38:44.2,38:44.2,1622120000000000.0,15972,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7406:6:606,0,fe80::212:740b:b:b0b,0,38:44.3,38:44.3,1622120000000000.0,0,"{'00:12:74:06:00:06:06:06', '00:12:74:0b:00:0b:0b:0b'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,38:45.6,38:45.6,1622120000000000.0,24132,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
WPAN,0,0,0,0,38:46.4,38:51.4,1622120000000000.0,4977565,set(),Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,38:46.5,38:46.5,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,38:47.8,38:47.8,1622120000000000.0,26096,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,38:48.0,38:48.0,1622120000000000.0,12060,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,38:48.2,38:52.5,1622120000000000.0,4312500,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,38:48.5,38:48.5,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,38:48.5,38:48.6,1622120000000000.0,45140,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,38:49.7,38:53.9,1622120000000000.0,4265995,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,38:50.1,38:50.1,1622120000000000.0,11769,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,38:50.6,38:55.4,1622120000000000.0,4851578,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:7407:7:707,0,fe80::212:740a:a:a0a,0,38:50.8,38:50.8,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,38:51.3,38:51.4,1622120000000000.0,24131,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,38:51.9,38:56.9,1622120000000000.0,4945311,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,38:51.9,38:56.9,1622120000000000.0,4945311,set(),Normal
ICMPv6,fe80::212:7407:7:707,0,ff02::1a,0,38:52.9,38:52.9,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,38:53.3,38:58.1,1622120000000000.0,4872960,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,38:53.3,38:53.4,1622120000000000.0,33924,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,38:54.0,38:54.0,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,38:54.4,38:54.4,1622120000000000.0,13890,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,38:55.5,38:55.5,1622120000000000.0,49287,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,38:56.5,38:56.5,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,38:56.5,38:56.6,1622120000000000.0,47568,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
WPAN,0,0,0,0,38:58.1,39:02.5,1622120000000000.0,4396095,set(),Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,38:58.9,38:58.9,1622120000000000.0,15979,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,38:59.0,39:03.3,1622120000000000.0,4251174,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,38:59.3,39:03.8,1622120000000000.0,4453142,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,38:59.5,38:59.5,1622120000000000.0,37328,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
ICMPv6,fe80::212:7403:3:303,0,fe80::212:7409:9:909,0,38:59.6,38:59.6,1622120000000000.0,0,"{'00:12:74:09:00:09:09:09', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,39:00.5,39:00.5,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,39:01.0,39:05.3,1622120000000000.0,4275865,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,39:01.6,39:06.2,1622120000000000.0,4621933,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
ICMPv6,fe80::212:7402:2:202,0,fe80::212:740a:a:a0a,0,39:01.8,39:01.8,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,39:01.8,39:06.0,1622120000000000.0,4242897,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,39:02.3,39:02.3,1622120000000000.0,11955,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,39:02.5,39:06.8,1622120000000000.0,4343766,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,39:03.3,39:07.7,1622120000000000.0,4411604,set(),Normal
ICMPv6,fe80::212:7408:8:808,0,ff02::1a,0,39:04.0,39:04.0,1622120000000000.0,0,"{'0x0000ffff', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,39:04.2,39:08.4,1622120000000000.0,4195667,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,39:05.4,39:05.5,1622120000000000.0,52952,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,39:06.5,39:06.5,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,39:07.7,39:07.7,1622120000000000.0,21400,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,39:08.3,39:08.3,1622120000000000.0,11812,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,39:08.3,39:13.2,1622120000000000.0,4940158,set(),Normal
ICMPv6,fe80::212:7406:6:606,0,fe80::212:7409:9:909,0,39:08.7,39:08.7,1622120000000000.0,0,"{'00:12:74:09:00:09:09:09', '00:12:74:06:00:06:06:06'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,39:09.3,39:13.5,1622120000000000.0,4195328,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
